source_file,source_sheet,source_cell,original_value,new_value,reason
附件3.xlsx,Sheet1,A1373,"""""",2025-12-9,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1375,"""""",2025-12-10,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1376,"""""",2025-12-10,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1377,"""""",2025-12-10,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1379,"""""",2025-12-11,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1380,"""""",2025-12-11,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1381,"""""",2025-12-11,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1383,"""""",2025-12-12,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1384,"""""",2025-12-12,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1385,"""""",2025-12-12,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1387,"""""",2025-12-13,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1388,"""""",2025-12-13,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1389,"""""",2025-12-13,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1391,"""""",2025-12-14,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1392,"""""",2025-12-14,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1393,"""""",2025-12-14,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1395,"""""",2025-12-15,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1396,"""""",2025-12-15,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1397,"""""",2025-12-15,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1399,"""""",2025-12-16,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1400,"""""",2025-12-16,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1401,"""""",2025-12-16,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1403,"""""",2025-12-17,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1404,"""""",2025-12-17,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1405,"""""",2025-12-17,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1407,"""""",2025-12-18,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1408,"""""",2025-12-18,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1409,"""""",2025-12-18,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1411,"""""",2025-12-19,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1412,"""""",2025-12-19,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1413,"""""",2025-12-19,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1415,"""""",2025-12-20,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1416,"""""",2025-12-20,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1417,"""""",2025-12-20,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1419,"""""",2025-12-21,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1420,"""""",2025-12-21,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1421,"""""",2025-12-21,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1423,"""""",2025-12-22,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1424,"""""",2025-12-22,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1425,"""""",2025-12-22,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1427,"""""",2025-12-23,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1428,"""""",2025-12-23,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1429,"""""",2025-12-23,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1431,"""""",2025-12-24,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1432,"""""",2025-12-24,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1433,"""""",2025-12-24,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1435,"""""",2025-12-25,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1436,"""""",2025-12-25,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1437,"""""",2025-12-25,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1439,"""""",2025-12-26,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1440,"""""",2025-12-26,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1441,"""""",2025-12-26,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1443,"""""",2025-12-27,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1444,"""""",2025-12-27,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1445,"""""",2025-12-27,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1447,"""""",2025-12-28,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1448,"""""",2025-12-28,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1449,"""""",2025-12-28,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1451,"""""",2025-12-29,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1452,"""""",2025-12-29,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1453,"""""",2025-12-29,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1455,"""""",2025-12-30,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1456,"""""",2025-12-30,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1457,"""""",2025-12-30,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1459,"""""",2025-12-31,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1460,"""""",2025-12-31,同日后续发布行空日期按原行序向下填充；未修改功率
附件3.xlsx,Sheet1,A1461,"""""",2025-12-31,同日后续发布行空日期按原行序向下填充；未修改功率
