slot_id,coverage,quantile_loss_kwh,point_pinball_same_tau_kwh,point_net_mae_kwh,policy,tau,lead_minutes
86,0.7934131736526946,24.3383581998222,27.430976155399446,70.60546647507918,P_w56,0.8,860
87,0.7934131736526946,25.272322407915272,28.126998969402216,73.83290510650423,P_w56,0.8,870
88,0.7904191616766467,24.902297201682977,27.390382187289276,73.83170301982652,P_w56,0.8,880
89,0.8233532934131736,23.931054804579006,25.78768077924445,72.05788412680926,P_w56,0.8,890
90,0.8233532934131736,22.643955109990735,24.290484866450335,70.27442820286224,P_w56,0.8,900
91,0.7784431137724551,22.146544871299607,23.368357100456898,69.12697949560915,P_w56,0.8,910
92,0.7904191616766467,21.825242300602167,22.666543007999945,68.35950002144703,P_w56,0.8,920
93,0.7994011976047904,21.704023823759943,22.277257149964882,67.32177027884579,P_w56,0.8,930
94,0.7934131736526946,19.238082280416148,19.963988727075098,60.18193831341756,P_w56,0.8,940
95,0.7904191616766467,17.469258626731396,18.43282030357387,54.67016916460499,P_w56,0.8,950
96,0.7694610778443114,17.513840982257882,19.12752818478383,53.780350339392484,P_w56,0.8,960
97,0.8832335329341318,18.774844514700884,18.840852971598455,48.86869043057701,P_w56,0.8,970
98,0.8712574850299402,17.17234172708058,20.77350320145801,47.31533988809718,P_w56,0.8,980
99,0.8293413173652695,16.802577549226204,24.573230366818056,49.39135402337062,P_w56,0.8,990
100,0.7994011976047904,15.647687723798038,28.556825189425297,51.693869790561116,P_w56,0.8,1000
101,0.7095808383233533,15.742434073706034,34.052598009415036,56.21551476627066,P_w56,0.8,1010
102,0.6077844311377245,16.72473318794983,39.22088937676102,59.878627191529176,P_w56,0.8,1020
103,0.8353293413173652,15.075789978233622,43.222340033745546,62.772574809383734,P_w56,0.8,1030
104,0.7874251497005988,14.719897451684277,45.61915010711178,63.78386986933095,P_w56,0.8,1040
105,0.7425149700598802,15.789800869170016,48.26971911301624,66.08244730054297,P_w56,0.8,1050
106,0.7425149700598802,16.088815035791033,48.93823466276898,65.40285568312724,P_w56,0.8,1060
107,0.7574850299401198,16.123520365268387,44.8370040427648,59.4489761150882,P_w56,0.8,1070
108,0.8083832335329342,16.32056619810808,39.72073246805829,53.77338582800321,P_w56,0.8,1080
109,0.6826347305389222,15.24879456729349,37.19385495195229,50.05673378233622,P_w56,0.8,1090
110,0.6916167664670658,14.146756816643528,35.96132005102116,48.42165847331168,P_w56,0.8,1100
111,0.7425149700598802,14.757521156355974,34.89036754032453,48.516555378531464,P_w56,0.8,1110
112,0.7874251497005988,12.827348273449251,30.920679755892543,43.56766024147622,P_w56,0.8,1120
113,0.8652694610778443,12.801659345826007,26.783121610254437,39.088034321134586,P_w56,0.8,1130
114,0.8892215568862275,12.883358331361336,22.82271580246373,35.5947536059015,P_w56,0.8,1140
115,0.7784431137724551,11.086328759064878,17.80055176199367,30.275912367299863,P_w56,0.8,1150
116,0.8143712574850299,11.008015530080833,15.796976991883199,29.5997528417568,P_w56,0.8,1160
117,0.7844311377245509,11.541455686441976,16.061138658205774,31.997495653006574,P_w56,0.8,1170
118,0.8263473053892215,10.595646141406444,13.600005259328356,27.799777498791833,P_w56,0.8,1180
119,0.8263473053892215,10.649517663659257,13.525904957765261,27.45883390757367,P_w56,0.8,1190
120,0.7904191616766467,11.660797093320527,15.319843385396979,30.643354474435633,P_w56,0.8,1200
121,0.7934131736526946,10.904720270581263,14.964022252081413,29.71716887275943,P_w56,0.8,1210
122,0.7904191616766467,11.29846834314746,14.807913941462681,29.235787053861753,P_w56,0.8,1220
123,0.7784431137724551,13.159242952300538,17.28886578763061,33.98037546942811,P_w56,0.8,1230
124,0.7964071856287425,11.175209850002325,14.920099352437477,29.01358249050588,P_w56,0.8,1240
125,0.7964071856287425,10.69064217954031,14.798992788995319,28.545941058958988,P_w56,0.8,1250
126,0.7514970059880239,11.953172421534795,16.980959999682984,32.55475205208342,P_w56,0.8,1260
127,0.8053892215568862,12.010015813504484,16.670600255916288,31.356781687107794,P_w56,0.8,1270
128,0.8083832335329342,12.143532920093003,17.34643423379308,32.36149382454751,P_w56,0.8,1280
129,0.7754491017964071,11.541085754460786,17.262793434602596,31.864897909074507,P_w56,0.8,1290
130,0.7904191616766467,10.92676663851127,15.909828559196848,28.601797975435026,P_w56,0.8,1300
131,0.8173652694610778,11.631394396287204,15.269695621781567,29.08103523493948,P_w56,0.8,1310
132,0.8383233532934131,12.693722204003667,16.529310920690005,34.3922713986215,P_w56,0.8,1320
133,0.8592814371257484,11.80361552501663,15.529106525370086,32.0951720193636,P_w56,0.8,1330
134,0.8592814371257484,11.54221940643965,15.661657918984341,30.88292627115291,P_w56,0.8,1340
135,0.7694610778443114,12.878605232057923,18.59234899227062,35.001698712392034,P_w56,0.8,1350
136,0.7904191616766467,11.95886810655683,18.31138318602158,32.129889731429905,P_w56,0.8,1360
137,0.7724550898203593,11.476430868318985,20.009125672765283,33.26607634620086,P_w56,0.8,1370
138,0.7275449101796407,12.667882869009887,22.22496071872628,35.78444513092509,P_w56,0.8,1380
139,0.8473053892215568,11.402046828317113,21.460944795977063,32.61934294828752,P_w56,0.8,1390
140,0.8203592814371258,11.902195596702166,23.922219531824577,36.05626136966436,P_w56,0.8,1400
141,0.781437125748503,12.557951068072859,25.918337545739266,38.74134287147614,P_w56,0.8,1410
142,0.7604790419161677,11.894533117691548,25.99237119340778,37.917579794670914,P_w56,0.8,1420
143,0.7634730538922155,12.252916128631169,26.6830652858093,38.657005175490056,P_w56,0.8,1430
144,0.7544910179640718,14.430155913860448,29.61508487752284,44.09426702743772,P_w56,0.8,1440
