policy,date,start,success,status,message,nit,nfev,initial_score_yuan,incumbent_score_yuan,final_score_yuan,selected_index
D56,2025-04-29,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,136,199,43771.052735244426,34494.6806830112,34494.6806830112,1
D56,2025-04-30,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,265,35004.93860140076,34417.475048726454,34417.475048726454,1
D56,2025-04-30,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,245,43474.86551946012,34437.2697331936,34437.2697331936,1
D56,2025-05-01,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,257,34599.958109129926,34004.14891575152,34004.14891575152,1
D56,2025-05-01,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,229,43479.22172089569,34023.65920799909,34023.65920799909,1
D56,2025-05-02,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,84,158,13658.43118466122,13134.99428742049,13134.99428742049,4
D56,2025-05-02,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,145,221,21848.527611482532,13131.8496981773,13131.8496981773,4
D56,2025-05-03,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,82,147,14311.558178874027,13726.916071596663,13726.916071596663,4
D56,2025-05-03,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,284,22369.757669748822,13726.177884156648,13726.177884156648,4
D56,2025-05-04,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,296,36885.229955333,36211.12295425743,36211.12295425743,1
D56,2025-05-04,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,114,175,45242.509504378126,36245.070333073236,36245.070333073236,1
D56,2025-05-05,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,283,37361.20387555705,36675.10789367356,36675.10789367356,1
D56,2025-05-05,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,261,45314.96655635671,36697.16821820324,36697.16821820324,1
D56,2025-05-06,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,58,122,36860.218509173916,36122.2559540286,36122.2559540286,1
D56,2025-05-06,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,133,242,45011.62746510058,36147.971626652135,36147.971626652135,1
D56,2025-05-07,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,143,234,37389.71696746935,36597.61730852215,36597.61730852215,1
D56,2025-05-07,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,147,262,45628.22370294498,36633.377884372916,36633.377884372916,1
D56,2025-05-08,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,263,40937.13525739463,40141.18676445629,40141.18676445629,1
D56,2025-05-08,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,144,223,48784.87025747683,40178.10583951875,40178.10583951875,1
D56,2025-05-09,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,63,17069.95240000565,16685.86046654066,16685.86046654066,4
D56,2025-05-09,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,155,267,23607.724117847887,16651.764697076585,16651.764697076585,4
D56,2025-05-10,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,69,130,17247.964311600597,16806.13545987556,16806.13545987556,4
D56,2025-05-10,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,269,23528.665195462316,16802.99359814554,16802.99359814554,4
D56,2025-05-11,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,252,40987.56143380985,40047.591858502405,40047.591858502405,1
D56,2025-05-11,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,237,47036.101796542665,40068.08948818206,40068.08948818206,1
D56,2025-05-12,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,258,41272.58059859586,40296.27601891426,40296.27601891426,1
D56,2025-05-12,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,81,142,47346.936229254534,40325.30911784066,40325.30911784066,1
D56,2025-05-13,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,256,40983.71905225398,40015.19703815614,40015.19703815614,1
D56,2025-05-13,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,256,47006.92523540165,40033.76502902208,40033.76502902208,1
D56,2025-05-14,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,253,41277.914792823554,40304.67252017163,40304.67252017163,1
D56,2025-05-14,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,238,47191.20348108322,40321.12063354452,40321.12063354452,1
D56,2025-05-15,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,262,40535.63180332985,39633.34215680154,39633.34215680154,1
D56,2025-05-15,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,101,156,46394.72192603882,39658.159502760864,39658.159502760864,1
D56,2025-05-16,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,53,104,16144.114430547277,15713.97162206105,15713.97162206105,4
D56,2025-05-16,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,123,218,22758.623234388157,15713.41603127811,15713.41603127811,4
D56,2025-05-17,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,79,154,16646.56976948919,16193.144839327391,16193.144839327391,4
D56,2025-05-17,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,285,22519.05984153662,16188.975497417741,16188.975497417741,4
D56,2025-05-18,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,99,199,40019.34674403453,39135.98244205322,39135.98244205322,1
D56,2025-05-18,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,234,45564.96923267067,39147.75733143319,39147.75733143319,1
D56,2025-05-19,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,165,241,39223.41768317369,38288.10392891865,38288.10392891865,1
D56,2025-05-19,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,258,45026.51064357634,38305.8133887173,38305.8133887173,1
D56,2025-05-20,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,280,39093.64111304482,38163.5142154787,38163.5142154787,1
D56,2025-05-20,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,243,44851.96840109044,38174.60355726499,38174.60355726499,1
D56,2025-05-21,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,248,39280.663361470004,38354.03116972236,38354.03116972236,1
D56,2025-05-21,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,73,139,44843.82479888133,38391.86810663724,38391.86810663724,1
D56,2025-05-22,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,79,151,38465.09336872459,37566.06808003608,37566.06808003608,1
D56,2025-05-22,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,264,44146.411691090085,37582.72452854375,37582.72452854375,1
D56,2025-05-23,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,273,15901.57512641261,15471.05432863949,15471.05432863949,1
D56,2025-05-23,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,289,22277.32047413622,15472.33278269249,15472.33278269249,1
D56,2025-05-24,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,137,309,16625.41589547827,16188.709597008836,16188.709597008836,1
D56,2025-05-24,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,66,120,22689.856439096984,16195.210786364032,16195.210786364032,1
D56,2025-05-25,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,247,38698.39657208898,37786.71195729414,37786.71195729414,1
D56,2025-05-25,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,254,44457.07301974169,37799.44218308771,37799.44218308771,1
D56,2025-05-26,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,53,85,37969.006800512725,37118.485403179664,37118.485403179664,1
D56,2025-05-26,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,248,44069.34177631602,37120.37714657089,37120.37714657089,1
D56,2025-05-27,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,327,39083.11946944181,38290.24381674426,38290.24381674426,1
D56,2025-05-27,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,241,44957.19923073734,38317.50027861435,38317.50027861435,1
D56,2025-05-28,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,173,260,38340.56147208395,37564.07543892963,37564.07543892963,1
D56,2025-05-28,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,254,44374.940046097865,37567.51574832595,37567.51574832595,1
D56,2025-05-29,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,269,37998.04597458398,37024.24277239354,37024.24277239354,1
D56,2025-05-29,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,146,225,44052.52046545775,37047.8741473062,37047.8741473062,1
D56,2025-05-30,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,315,15787.64736722464,15424.572036234349,15424.572036234349,4
D56,2025-05-30,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,264,21717.178213120296,15423.15761339324,15423.15761339324,4
D56,2025-05-31,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,290,15989.52115457035,15640.87000948576,15640.87000948576,1
D56,2025-05-31,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,78,139,22108.37645841882,15643.618585629949,15643.618585629949,1
D56,2025-06-01,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,52,94,39057.61589099924,38268.141042751915,38268.141042751915,1
D56,2025-06-01,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,256,45107.33639238881,38288.68791518563,38288.68791518563,1
D56,2025-06-02,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,280,41531.65404253236,40772.955875058506,40772.955875058506,1
D56,2025-06-02,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,252,48839.28487628811,40804.47180122233,40804.47180122233,1
D56,2025-06-03,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,288,43716.77074383129,43029.73849917815,43029.73849917815,1
D56,2025-06-03,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,241,50988.62560698844,43061.56396799521,43061.56396799521,1
D56,2025-06-04,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,235,45169.783286435915,44615.7398043356,44615.7398043356,1
D56,2025-06-04,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,241,52654.28721806052,44645.278373154564,44645.278373154564,1
D56,2025-06-05,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,232,46732.41968543588,46294.72042175745,46294.72042175745,1
D56,2025-06-05,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,221,54461.47992058296,46327.8555810521,46327.8555810521,1
D56,2025-06-06,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,245,18434.252595453458,18175.165898384526,18175.165898384526,4
D56,2025-06-06,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,250,24527.057774332003,18070.61640413642,18070.61640413642,4
D56,2025-06-07,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,243,19935.65517672002,19637.272537030625,19637.272537030625,4
D56,2025-06-07,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,243,25688.719773706078,19536.500958004606,19536.500958004606,4
D56,2025-06-08,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,240,58685.19469154014,57968.19955899916,57968.19955899916,1
D56,2025-06-08,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,240,68894.41715461093,58003.77755223704,58003.77755223704,1
D56,2025-06-09,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,237,57555.91427107581,56823.8879011083,56823.8879011083,1
D56,2025-06-09,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,272,63566.18687314442,56834.78201804077,56834.78201804077,1
D56,2025-06-10,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,245,57875.13020297149,57118.40401213625,57118.40401213625,1
D56,2025-06-10,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,123,192,64199.72998333419,57138.91739778499,57138.91739778499,1
D56,2025-06-11,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,250,58115.949015759164,57368.75948534558,57368.75948534558,1
D56,2025-06-11,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,247,64630.639321779796,57388.82454214744,57388.82454214744,1
D56,2025-06-12,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,226,59210.573324714955,58498.8613046691,58498.8613046691,1
D56,2025-06-12,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,255,65747.09801822579,58512.5600060977,58512.5600060977,1
D56,2025-06-13,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,241,27235.93866844434,26637.40164499961,26637.40164499961,1
D56,2025-06-13,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,237,30748.2487705636,26637.61143060682,26637.61143060682,1
D56,2025-06-14,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,80,129,27143.2867189358,26590.211777870147,26590.211777870147,4
D56,2025-06-14,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,235,30866.420887520606,26581.637813319965,26581.637813319965,4
D56,2025-06-15,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,229,58512.32966504069,57781.71629893654,57781.71629893654,1
D56,2025-06-15,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,250,64803.49529025808,57801.84495074771,57801.84495074771,1
D56,2025-06-16,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,250,59038.64581652183,58293.47718765083,58293.47718765083,1
D56,2025-06-16,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,240,65095.22368263472,58305.291051537075,58305.291051537075,1
D56,2025-06-17,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,225,58693.58212111951,57946.181793215736,57946.181793215736,1
D56,2025-06-17,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,255,65079.55933097848,57961.252021108514,57961.252021108514,1
D56,2025-06-18,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,230,59657.38260919394,58907.696914168366,58907.696914168366,1
D56,2025-06-18,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,165,271,66576.82516627654,58928.15943793625,58928.15943793625,1
D56,2025-06-19,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,235,58912.691473171995,58173.40274367953,58173.40274367953,1
D56,2025-06-19,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,240,65374.44704711186,58188.01592324419,58188.01592324419,1
D56,2025-06-20,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,237,26318.708701370928,25602.36321406012,25602.36321406012,1
D56,2025-06-20,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,238,29593.79991183644,25602.78759097571,25602.78759097571,1
D56,2025-06-21,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,263,25711.03064071341,25152.22014225239,25152.22014225239,1
D56,2025-06-21,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,241,29500.159078015437,25153.293750782403,25153.293750782403,1
D56,2025-06-22,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,234,56704.033708326046,55948.49228557741,55948.49228557741,1
D56,2025-06-22,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,234,62689.89842592631,55963.27234939976,55963.27234939976,1
D56,2025-06-23,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,228,56673.667748374726,55917.704450730955,55917.704450730955,1
D56,2025-06-23,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,234,62666.31110286599,55935.63451578185,55935.63451578185,1
D56,2025-06-24,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,229,56040.20078899657,55331.381293781305,55331.381293781305,1
D56,2025-06-24,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,235,61817.57311251284,55349.43334584627,55349.43334584627,1
D56,2025-06-25,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,239,56114.44914891146,55394.233577669154,55394.233577669154,1
D56,2025-06-25,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,238,61839.30349857758,55406.3184734798,55406.3184734798,1
D56,2025-06-26,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,240,56633.11913581983,55919.682796787805,55919.682796787805,1
D56,2025-06-26,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,236,62532.875127770836,55933.64104720367,55933.64104720367,1
D56,2025-06-27,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,166,295,24063.759224664966,23467.609248502264,23467.609248502264,1
D56,2025-06-27,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,274,27990.842410803445,23467.99818501225,23467.99818501225,1
D56,2025-06-28,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,250,23854.728700977284,23412.09491841164,23412.09491841164,1
D56,2025-06-28,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,251,28206.694778520185,23413.065304794152,23413.065304794152,1
D56,2025-06-29,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,232,55617.79461854363,54968.31035377995,54968.31035377995,1
D56,2025-06-29,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,242,61179.76890094343,54984.30940670967,54984.30940670967,1
D56,2025-06-30,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,233,56388.036507548866,55782.98033117962,55782.98033117962,1
D56,2025-06-30,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,230,61947.53820651808,55794.99898723824,55794.99898723824,1
D56,2025-07-01,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,246,56799.415230586485,56191.494151194325,56191.494151194325,1
D56,2025-07-01,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,220,62729.41949834564,56211.650875502324,56211.650875502324,1
D56,2025-07-02,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,119,174,56551.846328740336,55948.99546377354,55948.99546377354,1
D56,2025-07-02,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,263,65810.60194057423,55981.56663407939,55981.56663407939,1
D56,2025-07-03,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,233,56027.93364459159,55400.68980417373,55400.68980417373,1
D56,2025-07-03,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,235,64408.72039855505,55433.183183803165,55433.183183803165,1
D56,2025-07-04,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,237,24246.579902556467,23620.523324483464,23620.523324483464,1
D56,2025-07-04,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,100,178,28666.60538137803,23623.509852384854,23623.509852384854,1
D56,2025-07-05,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,254,25177.192984745117,24533.710817088275,24533.710817088275,4
D56,2025-07-05,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,89,158,30196.66388204427,24458.725614499806,24458.725614499806,4
D56,2025-07-06,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,252,54064.484959063935,52610.94695558455,52610.94695558455,1
D56,2025-07-06,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,160,252,60837.770422487694,52636.233618266895,52636.233618266895,1
D56,2025-07-07,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,153,241,54667.455424031206,53163.99593300019,53163.99593300019,1
D56,2025-07-07,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,246,61798.64398833934,53191.13310949354,53191.13310949354,1
D56,2025-07-08,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,253,64783.6102060888,63553.34391616246,63553.34391616246,1
D56,2025-07-08,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,245,73910.23517495199,63576.89045564916,63576.89045564916,1
D56,2025-07-09,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,237,62976.49969286922,61662.04972944233,61662.04972944233,1
D56,2025-07-09,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,245,68043.5392570275,61663.796706083995,61663.796706083995,1
D56,2025-07-10,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,119,190,63468.99793248608,62010.26985559237,62010.26985559237,4
D56,2025-07-10,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,293,68378.5251651926,62006.88010981121,62006.88010981121,4
D56,2025-07-11,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,132,209,31572.665550468184,30746.16733404053,30746.16733404053,4
D56,2025-07-11,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,173,255,35647.902221106495,30739.67801078426,30739.67801078426,4
D56,2025-07-12,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,162,259,31711.481929698602,31005.388215782106,31005.388215782106,1
D56,2025-07-12,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,250,35839.89654867863,31006.687042145426,31006.687042145426,1
D56,2025-07-13,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,265,62418.30738226689,60894.14501576846,60894.14501576846,1
D56,2025-07-13,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,154,252,67055.91167709029,60900.58413462878,60900.58413462878,1
D56,2025-07-14,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,249,61968.60325078352,60331.0605556906,60331.0605556906,1
D56,2025-07-14,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,113,189,66203.38886821253,60333.046153839095,60333.046153839095,1
D56,2025-07-15,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,254,63206.055845672825,61529.45476826978,61529.45476826978,1
D56,2025-07-15,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,89,143,67914.9245715879,61544.5038026892,61544.5038026892,1
