date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,policy,baseline
2025-02-26,-3815.2475126503778,15959.080122953423,12143.832610303041,D56,B1
2025-02-27,-1376.9255997043583,8511.00998247781,7134.08438277345,D56,B1
2025-02-28,-73.59499701568348,680.6408732362393,607.0458762205562,D56,B1
2025-03-01,-132.25262079608365,1432.5860697358373,1300.333448939753,D56,B1
2025-03-02,2036.4678972732509,-9620.55226750513,-7584.084370231882,D56,B1
2025-03-03,3343.147489587136,-11895.38858912583,-8552.241099538704,D56,B1
2025-03-04,2541.520434594997,147.92005876842578,2689.4404933634214,D56,B1
2025-03-05,-402.94063563989766,933.7286225500069,530.7879869101089,D56,B1
2025-03-06,-2296.0362499157636,3823.399918337997,1527.3636684222292,D56,B1
2025-03-07,-263.6630413825078,0.0,-263.6630413825078,D56,B1
2025-03-08,-340.6120946315841,558.4476190823758,217.83552445079113,D56,B1
2025-03-09,-3111.647070689476,813.5916840331205,-2298.055386656357,D56,B1
2025-03-10,-2737.027305716634,23205.899865352338,20468.872559635704,D56,B1
2025-03-11,-198.53642801733804,3843.821078839828,3645.28465082249,D56,B1
2025-03-12,-1608.8878282460792,1220.955033394674,-387.93279485140374,D56,B1
2025-03-13,-2613.261245328831,19582.47410482473,16969.2128594959,D56,B1
2025-03-14,-94.92569158921651,360.3051274049094,265.379435815692,D56,B1
2025-03-15,-272.18501033466237,1591.894298391524,1319.7092880568598,D56,B1
2025-03-16,-279.0606363621191,2877.0554817253274,2597.9948453632096,D56,B1
2025-03-17,-1632.6933307334402,0.0,-1632.6933307334402,D56,B1
2025-03-18,-3884.081802832421,18344.499913697546,14460.418110865125,D56,B1
2025-03-19,-1554.7271497549955,0.0,-1554.7271497549955,D56,B1
2025-03-20,-2080.8066472555874,12312.807001780428,10232.00035452484,D56,B1
2025-03-21,300.08991691578376,545.6692792229107,845.7591961386934,D56,B1
2025-03-22,-487.43423371167773,0.0,-487.43423371167773,D56,B1
2025-03-23,181.43427304073703,2003.7789080804337,2185.213181121173,D56,B1
2025-03-24,-1727.480190786213,7341.701169441136,5614.220978654921,D56,B1
2025-03-25,-1647.633869059042,13620.373079101782,11972.739210042739,D56,B1
2025-03-26,-445.15072965029685,909.8375484480136,464.6868187977161,D56,B1
2025-03-27,-3004.7848426310593,19781.25289332886,16776.468050697804,D56,B1
2025-03-28,106.27551109979322,85.01736897937425,191.29288007916693,D56,B1
2025-03-29,-102.95023106575536,1718.574063163441,1615.6238320976863,D56,B1
2025-03-30,-3068.582521551987,12078.335607657162,9009.753086105171,D56,B1
2025-03-31,-1894.2771033904137,11069.324038435845,9175.04693504543,D56,B1
2025-04-01,-426.91616557669477,4051.763383700838,3624.8472181241377,D56,B1
2025-04-02,430.8295938651063,300.37788945786633,731.2074833229708,D56,B1
2025-04-03,79.70876913111715,7652.918830617088,7732.627599748208,D56,B1
2025-04-04,127.38854343973799,0.0,127.38854343973799,D56,B1
2025-04-05,-587.8058602195815,1373.9870546831871,786.1811944636065,D56,B1
2025-04-06,-1735.063030806712,1022.8652493771608,-712.1977814295533,D56,B1
2025-04-07,-2588.1970566483797,106.92870389273624,-2481.2683527556437,D56,B1
2025-04-08,-3118.556506444933,7935.362711680206,4816.806205235269,D56,B1
2025-04-09,-2452.372687065341,22765.36169873789,20312.989011672544,D56,B1
2025-04-10,-334.6458498515931,4217.032830922241,3882.3869810706456,D56,B1
2025-04-11,-85.61478420492676,48.54800983032783,-37.066774374598026,D56,B1
2025-04-12,-911.5007576419393,1.82197930899803,-909.6787783329419,D56,B1
2025-04-13,-1828.8030051548485,4912.7037939843085,3083.900788829458,D56,B1
2025-04-14,-1684.1572939767939,1504.9384192059922,-179.21887477079872,D56,B1
2025-04-15,-3368.039949158978,6609.0313221076,3240.9913729486216,D56,B1
2025-04-16,-3130.1352825794165,28985.668776248473,25855.533493669056,D56,B1
2025-04-17,-727.8827800271247,2468.0522570804133,1740.169477053285,D56,B1
2025-04-18,78.40931289057698,0.0,78.40931289057698,D56,B1
2025-04-19,-51.51202169547105,754.766899327992,703.254877632522,D56,B1
2025-04-20,-2024.2970337283914,1417.6761918186785,-606.6208419097165,D56,B1
2025-04-21,-1694.9738228181886,216.09859373324872,-1478.875229084937,D56,B1
2025-04-22,-4197.930334212211,26298.517217002674,22100.586882790463,D56,B1
2025-04-23,-2285.1264804923994,126.66948283700597,-2158.4569976553903,D56,B1
2025-04-24,-2208.8189105468373,1745.4666547725938,-463.3522557742399,D56,B1
2025-04-25,-99.60043222262539,591.1386322178779,491.5381999952533,D56,B1
2025-04-26,-613.5123024295826,2164.3303357659165,1550.8180333363343,D56,B1
2025-04-27,-2367.0750880377345,4376.663018153459,2009.5879301157256,D56,B1
2025-04-28,-1233.1925509330795,14695.127883149813,13461.93533221673,D56,B1
2025-04-29,1742.5023893624166,579.8032893381601,2322.30567870057,D56,B1
2025-04-30,-2188.639670652283,1383.300143578221,-805.3395270740584,D56,B1
2025-05-01,-2478.10005818844,9410.955872925872,6932.855814737435,D56,B1
2025-05-02,-362.2676588868235,1290.183834387828,927.9161755010064,D56,B1
2025-05-03,-480.4053002005421,1345.4791169265627,865.0738167260206,D56,B1
2025-05-04,-2444.4390225985117,5827.600515284004,3383.1614926854963,D56,B1
2025-05-05,-4723.055182791657,32332.488379837014,27609.433197045364,D56,B1
2025-05-06,-2515.6852824069465,11063.558651394378,8547.873368987435,D56,B1
2025-05-07,-4265.266849094758,24567.08345848004,20301.816609385278,D56,B1
2025-05-08,-3678.5062482867943,10266.094953715514,6587.588705428716,D56,B1
2025-05-09,-1454.2583928172753,3879.004725093001,2424.7463322757267,D56,B1
2025-05-10,-1202.2933153578815,0.0,-1202.2933153578815,D56,B1
2025-05-11,-1448.040404343301,2304.804988258307,856.7645839150064,D56,B1
2025-05-12,-3068.850053245238,4972.70847911933,1903.8584258740957,D56,B1
2025-05-13,-4054.54654417195,11561.485757795035,7506.939213623082,D56,B1
2025-05-14,-3665.448672405444,1084.4789413013173,-2580.9697311041236,D56,B1
2025-05-15,-3629.416396358967,6726.845029009414,3097.4286326504443,D56,B1
2025-05-16,-330.5195764278251,31.821611009244698,-298.69796541857977,D56,B1
2025-05-17,-2050.8390381809295,5395.58047081772,3344.7414326367907,D56,B1
2025-05-18,-1757.807987845954,35.318698333333415,-1722.4892895126177,D56,B1
2025-05-19,-2188.1680072977106,2037.2492701086694,-150.9187371890439,D56,B1
2025-05-20,-4673.8593254730295,34925.01839075294,30251.159065279906,D56,B1
2025-05-21,-1904.341080027989,3761.5249078509883,1857.1838278229989,D56,B1
2025-05-22,-2776.3155761568705,4614.509687567311,1838.194111410441,D56,B1
2025-05-23,-617.7477970376003,1780.2000047863044,1162.4522077487054,D56,B1
2025-05-24,-1387.3660159217761,128.3532717779956,-1259.0127441437799,D56,B1
2025-05-25,-4039.6588632990206,6452.096963243342,2412.4380999443238,D56,B1
2025-05-26,-3482.3453110444498,32614.10767459811,29131.762363553666,D56,B1
2025-05-27,-1845.5566016750454,333.3891723643172,-1512.167429310728,D56,B1
2025-05-28,-3422.2597728243454,18428.187034571267,15005.927261746925,D56,B1
2025-05-29,-1692.154817768329,14473.917785117028,12781.762967348703,D56,B1
2025-05-30,-1368.0681872500754,2195.96645429201,827.8982670419355,D56,B1
2025-05-31,-711.6347416117715,1074.343427709161,362.70868609739045,D56,B1
2025-06-01,-2207.925140737294,13721.387002134987,11513.461861397693,D56,B1
2025-06-02,352.4026972219217,-9086.839127440144,-8734.436430218222,D56,B1
2025-06-03,-1534.3994230647513,1510.5765260830085,-23.822896981742815,D56,B1
2025-06-04,-3282.1185930287684,15743.852051904265,12461.73345887549,D56,B1
2025-06-05,-4662.720544181058,29977.35755358509,25314.637009404018,D56,B1
2025-06-06,-4144.3589271103865,26256.229167995138,22111.870240884746,D56,B1
2025-06-07,-3896.8565572169464,22060.91331978894,18164.05676257199,D56,B1
2025-06-08,-6719.066715577639,687.4412948729919,-6031.625420704651,D56,B1
2025-06-09,-11605.7863778658,42271.28198451794,30665.49560665214,D56,B1
2025-06-10,-8202.93940710208,6487.706424528934,-1715.232982573143,D56,B1
2025-06-11,-7662.055534866951,24342.3820924433,16680.32655757635,D56,B1
2025-06-12,-5587.99815364457,58.21843071709076,-5529.77972292748,D56,B1
2025-06-13,-4416.665995565516,1166.3920061873284,-3250.2739893781873,D56,B1
2025-06-14,-4387.1016502054335,302.89576273332915,-4084.205887472104,D56,B1
2025-06-15,-8456.074857837106,3135.3329080263165,-5320.741949810785,D56,B1
2025-06-16,-9057.270846706306,15074.112351150037,6016.841504443735,D56,B1
2025-06-17,-8111.114540897768,17037.293234811263,8926.17869391349,D56,B1
2025-06-18,-7052.978240488228,745.8156582749968,-6307.162582213234,D56,B1
2025-06-19,-8887.162245814783,1254.9311916666627,-7632.23105414812,D56,B1
2025-06-20,-4337.599555363002,0.0,-4337.599555363002,D56,B1
2025-06-21,-3999.6077494638375,1505.2405943446627,-2494.367155119173,D56,B1
2025-06-22,-10722.830313321472,14252.972588793218,3530.1422754717423,D56,B1
2025-06-23,-8731.43759380353,3975.722862193688,-4755.714731609842,D56,B1
2025-06-24,-8510.022067378566,43209.81416548231,34699.792098103746,D56,B1
2025-06-25,-2984.7911754201414,403.93276680833037,-2580.858408611806,D56,B1
2025-06-26,-7017.926967323481,823.1488441166615,-6194.7781232068155,D56,B1
2025-06-27,-3511.124356640201,1119.1285496000187,-2391.9958070401844,D56,B1
2025-06-28,-3660.0358957713397,851.4108804599964,-2808.6250153113433,D56,B1
2025-06-29,-6692.7361730411285,11231.915833269404,4539.1796602282775,D56,B1
2025-06-30,-6359.196503206476,4886.117008685263,-1473.079494521211,D56,B1
2025-07-01,-6083.317020340961,37833.49934669403,31750.18232635306,D56,B1
2025-07-02,-12362.5753989008,48386.353276293594,36023.7778773928,D56,B1
2025-07-03,-14703.911121642253,110114.28090283711,95410.36978119488,D56,B1
2025-07-04,-6740.738008858432,34524.83256967133,27784.09456081289,D56,B1
2025-07-05,-7764.851853422337,44666.06900515531,36901.21715173297,D56,B1
2025-07-06,-12417.727771347963,93208.91857642308,80791.19080507514,D56,B1
2025-07-07,-9761.827009842826,47825.27605444772,38063.4490446049,D56,B1
2025-07-08,-13958.109275167408,24087.293401873125,10129.184126705717,D56,B1
2025-07-09,-8691.931395880201,933.8922989919115,-7758.039096888293,D56,B1
2025-07-10,-9509.291172964047,3507.5109821369465,-6001.780190827099,D56,B1
2025-07-11,-4540.681106966484,2688.408604473841,-1852.2725024926403,D56,B1
2025-07-12,-5278.316179011188,1977.9327084993556,-3300.383470511835,D56,B1
2025-07-13,-7243.915265226606,1352.367057208329,-5891.548208018277,D56,B1
2025-07-14,-10176.55495249859,8749.096387268602,-1427.4585652299866,D56,B1
2025-07-15,-11328.639482581792,8830.195148673429,-2498.444333908359,D56,B1
2025-07-16,-7653.33338659742,3973.2841367093224,-3680.0492498880994,D56,B1
2025-07-17,-8753.170475074556,11447.615421848419,2694.4449467738596,D56,B1
2025-07-18,-3178.3049340175858,0.0,-3178.3049340175858,D56,B1
2025-07-19,-4531.867482687194,2384.404780585,-2147.4627021021915,D56,B1
2025-07-20,-7307.450123948234,341.308991510238,-6966.141132437995,D56,B1
2025-07-21,-7093.938093264536,4242.44828250235,-2851.489810762185,D56,B1
2025-07-22,-7184.549263999666,1180.6496956166616,-6003.899568383,D56,B1
2025-07-23,-7687.762209670233,3975.7371884479917,-3712.0250212222454,D56,B1
2025-07-24,-7598.0792537474335,2661.873186374661,-4936.206067372768,D56,B1
2025-07-25,-3164.162493588359,1405.2098222853463,-1758.9526713030136,D56,B1
2025-07-26,-4687.913089122212,253.38497845350486,-4434.528110668707,D56,B1
2025-07-27,-7063.92794697416,9898.634637770683,2834.70669079652,D56,B1
2025-07-28,-6168.141558001786,24137.198044844805,17969.056486843016,D56,B1
2025-07-29,-4626.23426305352,1215.3140851583285,-3410.9201778951974,D56,B1
2025-07-30,-5143.244265966721,2772.5816569119947,-2370.6626090547215,D56,B1
2025-07-31,-5701.063058187108,7507.140100958143,1806.0770427710377,D56,B1
2025-08-01,-3007.1131493571775,572.9975608193184,-2434.1155885378575,D56,B1
2025-08-02,-2867.1410217867196,1882.2549634739803,-984.8860583127425,D56,B1
2025-08-03,-7726.458899698242,2722.1056453999854,-5004.3532542982575,D56,B1
2025-08-04,-9527.780340305762,16549.002881237393,7021.222540931631,D56,B1
2025-08-05,-4376.296671401251,333.6964039166638,-4042.6002674845877,D56,B1
2025-08-06,-3502.73928853291,11949.969476588509,8447.230188055597,D56,B1
2025-08-07,-1209.067290570587,252.47997342499713,-956.5873171455896,D56,B1
2025-08-08,523.0680815936685,0.0,523.0680815936685,D56,B1
2025-08-09,-63.777995528831525,209.17038013501374,145.3923846061807,D56,B1
2025-08-10,-2515.0335487175325,271.42984943333204,-2243.6036992841982,D56,B1
2025-08-11,-2112.569089104036,1570.5852731833256,-541.9838159207065,D56,B1
2025-08-12,-2211.2022195333484,20314.607637876463,18103.405418343114,D56,B1
2025-08-13,-1857.6555755058362,1589.1784654891549,-268.4771100166836,D56,B1
2025-08-14,-2105.7819691091645,7099.58548127955,4993.803512170387,D56,B1
2025-08-15,194.51210106560757,-2486.83353245701,-2292.3214313913995,D56,B1
2025-08-16,-580.0210975343507,1831.7123553550123,1251.6912578206611,D56,B1
2025-08-17,-3964.5094979458518,4020.1823809844723,55.67288303862006,D56,B1
2025-08-18,-2673.974901403628,6101.048240761047,3427.073339357419,D56,B1
2025-08-19,-2451.7496106272156,1101.708194799994,-1350.0414158272179,D56,B1
2025-08-20,-2320.910666597585,16315.97460572116,13995.063939123575,D56,B1
2025-08-21,-118.16295714052103,415.7269053749978,297.56394823447044,D56,B1
2025-08-22,-976.4341498129652,7053.822619396416,6077.3884695834495,D56,B1
2025-08-23,-784.0931535172458,178.07010527800574,-606.0230482392399,D56,B1
2025-08-24,-2102.1060122404306,4173.773963079108,2071.6679508386806,D56,B1
2025-08-25,-3455.6316498721135,33355.89214906511,29900.26049919299,D56,B1
2025-08-26,-842.893718431129,480.0562104583323,-362.83750797279936,D56,B1
2025-08-27,-2747.4793290823873,14092.532905113452,11345.053576031067,D56,B1
2025-08-28,-702.9738357950409,9038.163507465059,8335.189671670014,D56,B1
2025-08-29,-553.9951787265709,0.0,-553.9951787265709,D56,B1
2025-08-30,303.20282575618694,508.42674440801903,811.6295701642048,D56,B1
2025-08-31,-3895.133824182427,16888.616946983002,12993.483122800571,D56,B1
2025-09-01,-1730.2197849985314,0.0,-1730.2197849985314,D56,B1
2025-09-02,629.579660090465,0.0,629.579660090465,D56,B1
2025-09-03,796.8993651804631,0.0,796.8993651804631,D56,B1
2025-09-04,2096.917458577009,0.0,2096.917458577009,D56,B1
2025-09-05,4714.309127920293,0.0,4714.309127920293,D56,B1
2025-09-06,3264.765671777539,0.0,3264.765671777539,D56,B1
2025-09-07,2326.4834026233584,0.0,2326.4834026233584,D56,B1
2025-09-08,3599.526116957808,-11195.834585578945,-7596.308468621137,D56,B1
2025-09-09,2199.5475549844923,-5034.838220408883,-2835.2906654243925,D56,B1
2025-09-10,-183.0176832801444,5952.783656158183,5769.765972878042,D56,B1
2025-09-11,2012.1135902566384,-1482.2601381954155,529.8534520612229,D56,B1
2025-09-12,2100.366740761461,-8303.643835026676,-6203.277094265217,D56,B1
2025-09-13,803.7243103693945,-1791.8123207115405,-988.0880103421478,D56,B1
2025-09-14,-1467.7789305433034,9767.000881031756,8299.221950488449,D56,B1
2025-09-15,-110.09777397917787,2221.949121451406,2111.8513474722276,D56,B1
2025-09-16,-1685.0364478952251,15927.052049201879,14242.015601306652,D56,B1
2025-09-17,-1854.724282160707,10157.135256348287,8302.41097418758,D56,B1
2025-09-18,-716.358135762639,2087.2632738851844,1370.9051381225436,D56,B1
2025-09-19,364.2442418122482,-799.6618578666544,-435.4176160544048,D56,B1
2025-09-20,124.45251038395509,2106.7817547519517,2231.2342651359068,D56,B1
2025-09-21,-1060.140453721724,1066.933714890154,6.7932611684300355,D56,B1
2025-09-22,-2375.8572264669347,14461.949958401974,12086.092731935038,D56,B1
2025-09-23,-2371.7687652108943,13015.389886466925,10643.621121256037,D56,B1
2025-09-24,-1676.9845723428443,6264.484173135408,4587.499600792566,D56,B1
2025-09-25,-1976.8208963242505,4152.800870543006,2175.9799742187606,D56,B1
2025-09-26,820.9668525779016,-1632.6908712897425,-811.7240187118441,D56,B1
2025-09-27,-74.54475953322253,3821.5341549043646,3746.98939537114,D56,B1
2025-09-28,-1898.7522411787868,7077.018689195845,5178.266448017064,D56,B1
2025-09-29,-1144.9289082356336,1674.229249878665,529.3003416430292,D56,B1
2025-09-30,-2377.6911931483046,15865.987530560791,13488.296337412488,D56,B1
2025-10-01,-928.4120154509437,0.0,-928.4120154509437,D56,B1
2025-10-02,-4027.3375108926557,4026.504800537674,-0.8327103549818275,D56,B1
2025-10-03,1283.3403561725936,377.6136875073145,1660.954043679907,D56,B1
2025-10-04,879.7676331942021,1518.9471599363096,2398.7147931305117,D56,B1
2025-10-05,124.1651638376643,0.0,124.1651638376643,D56,B1
2025-10-06,-3388.0975846875663,3067.857059370025,-320.2405253175457,D56,B1
2025-10-07,-1520.2619023219595,3512.7770246416567,1992.5151223197026,D56,B1
2025-10-08,-107.91704774261598,1721.0940261027438,1613.1769783601267,D56,B1
2025-10-09,-2889.2092166377333,6691.609218746571,3802.400002108836,D56,B1
2025-10-10,-335.9086181839448,3867.117332393684,3531.2087142097407,D56,B1
2025-10-11,-797.7349099656767,1587.7203877430059,789.9854777773289,D56,B1
2025-10-12,-1419.7091228490026,2084.3795689280123,664.6704460790061,D56,B1
2025-10-13,-2923.0951197617105,3193.12827512388,270.0331553621654,D56,B1
2025-10-14,-3412.6164325427962,23802.997569506988,20390.38113696419,D56,B1
2025-10-15,-1642.0817287237005,9160.028423521662,7517.946694797967,D56,B1
2025-10-16,-1550.1290022411267,10839.180265846415,9289.051263605288,D56,B1
2025-10-17,-407.52567523533435,601.3011528704991,193.77547763516486,D56,B1
2025-10-18,-748.8767640531914,453.0246118602446,-295.85215219294696,D56,B1
2025-10-19,-2565.8371363374827,15576.805298801144,13010.968162463658,D56,B1
2025-10-20,-2355.535335433895,5975.925268309967,3620.3899328760745,D56,B1
2025-10-21,-2263.375145701022,11805.034893833332,9541.659748132312,D56,B1
2025-10-22,-1744.172439522772,8214.341753609291,6470.1693140865245,D56,B1
2025-10-23,-2495.4069918688765,1658.61101959466,-836.7959722742162,D56,B1
2025-10-24,-630.2190216157469,4894.012953101646,4263.7939314858995,D56,B1
2025-10-25,-1076.7012765842737,2276.8147588249826,1200.1134822407112,D56,B1
2025-10-26,-3516.1610103665807,0.0,-3516.1610103665807,D56,B1
2025-10-27,-3472.532488615623,8269.79141083529,4797.258922219662,D56,B1
2025-10-28,-4061.309733488153,14833.75606189497,10772.446328406819,D56,B1
2025-10-29,-2490.7408536153744,16140.261378437886,13649.520524822517,D56,B1
2025-10-30,-1561.9072675976713,2176.063977626589,614.1567100289176,D56,B1
2025-10-31,-989.8722686431684,365.7043320679825,-624.1679365751879,D56,B1
2025-11-01,-831.6605545896055,860.6441334500204,28.983578860414127,D56,B1
2025-11-02,-2620.736314205322,7188.6746536459705,4567.938339440647,D56,B1
2025-11-03,-2929.525244759672,5310.067759152967,2380.5425143932953,D56,B1
2025-11-04,-2949.4243572953856,4390.404609036732,1440.9802517413482,D56,B1
2025-11-05,-4706.1071829306675,11071.12795488946,6365.0207719587925,D56,B1
